OriginalProjectID,AdCampaign,AdPlacement,AdZone,AdCreative,AdFormatCode,SiteId,PageUrl,RequestTimestamp,BruttoVerweilDauer,NettoVerweilDauer,AdVisTimeAreaAtLeast1,AdVisTimeAreaAtLeast50,AdVisTimeAreaAtLeast75,AdVisTimeAreaAtLeast100,AdMRCViewableImpressionTime,FensterHoehe,FensterBreite,ScreenHeight,ScreenWidth,ImageLeft,ImageTop,AdDimension,MinPosition,MaxPosition,InitialPosition,CountryCode,OS,Browser,DeviceType,IframeFlag,AdStateFlag2,AdMRCFullLengthViewableVideoFlag,StrangenessFlag,StrangenessCategory,AdParameterA,AdParameterB,AdParameterC,AdParameterD,AdParameterE,AdAdvertiser
404435,3.61215E+11,375092,57519018,197944591__Test+Meetrics+Tag,MR,,file://dwdf213.wdf.sap.corp/aci_lob_soh/56_Team_PM/MM/11%20Research/22%20Markus%20Roth/04_Partners_Customers/meetrics/meetrics_XMpublisherTag.html,1493716468,600000,351026,351026,351026,351026,351026,351026,591,671,720,1280,8,66,300x250,0,0,0,DE,WIN Windows NT,AWK Chrome 57.0.2987.133,PCB,0,,,0,,A6714102510246055429,,,,,
404435,3.61215E+11,375092,57519018,197944591__Test+Meetrics+Tag,MR,,file://dwdf213.wdf.sap.corp/aci_lob_soh/56_Team_PM/MM/11%20Research/22%20Markus%20Roth/04_Partners_Customers/meetrics/meetrics_XMpublisherTag.html,1493717071,7300,7096,7096,7096,7096,7096,7096,591,671,720,1280,8,66,300x250,0,0,0,DE,WIN Windows NT,AWK Chrome 57.0.2987.133,PCB,0,,,0,,A7972152477564720013,,,,,
404435,3.61215E+11,375092,57519018,197944591__Test+Meetrics+Tag,MR,,file://dwdf213.wdf.sap.corp/aci_lob_soh/56_Team_PM/MM/11%20Research/22%20Markus%20Roth/04_Partners_Customers/meetrics/meetrics_XMpublisherTag.html,1493719050,26924,13891,13891,13891,13891,13891,13891,591,671,720,1280,8,66,300x250,0,0,0,DE,WIN Windows NT,AWK Chrome 57.0.2987.133,PCB,0,,,0,,A-84346019361820887,,,,,
404435,3.61215E+11,375092,57519018,197944591__Test+Meetrics+Tag,,,http://xmtestapp.s3-website.eu-central-1.amazonaws.com/,1493804395,,,,,,,,,,600,1024,,,300x250,,,,DE,WIN Windows NT,AWK Chrome 57.0.2987.133,PCX,0,,,0,,A-1785259888849327674,,,,,
404435,3.61215E+11,375092,57519018,197944591__Test+Meetrics+Tag,,,http://xmtestapp.s3-website.eu-central-1.amazonaws.com/,1493804600,,,,,,,,,,600,1024,,,300x250,,,,DE,WIN Windows NT,AWK Chrome 57.0.2987.133,PCX,0,,,0,,A-6026000200758902876,,,,,
404435,3.61215E+11,375092,57519018,197944591__Test+Meetrics+Tag,,,http://xmtestapp.s3-website.eu-central-1.amazonaws.com/,1493804620,,,,,,,,,,600,1024,,,300x250,,,,DE,WIN Windows NT,AWK Chrome 57.0.2987.133,PCX,0,,,0,,A7636512194076072429,,,,,
404435,3.61215E+11,375092,57519018,197944591__Test+Meetrics+Tag,,,http://xmtestapp.s3-website.eu-central-1.amazonaws.com/,1493804699,,,,,,,,,,600,1024,,,300x250,,,,DE,WIN Windows NT,AWK Chrome 57.0.2987.133,PCX,0,,,0,,A-4147280667466082138,,,,,
404435,3.61215E+11,375092,57519018,197944591__Test+Meetrics+Tag,,,http://xmtestapp.s3-website.eu-central-1.amazonaws.com/,1493804973,,,,,,,,,,600,1024,,,300x250,,,,DE,WIN Windows NT,AWK Chrome 57.0.2987.133,PCX,0,,,0,,A1359032620775654129,,,,,
404435,3.61215E+11,375092,57519018,197944591__Test+Meetrics+Tag,,,http://xmtestapp.s3-website.eu-central-1.amazonaws.com/,1493803627,,,,,,,,,,600,1024,,,300x250,,,,DE,WIN Windows NT,AWK Chrome 57.0.2987.133,PCX,0,,,0,,A-6638295601742853666,,,,,
